course_key,course_name,module_key,module_title,lesson_position,lesson_title,question_type,difficulty,position,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,1,Orientierung im ABU,single_choice,easy,1,Welche Aussage passt am besten zu «Lernbereiche»?,Sprache und Gesellschaft verbinden; Alltagssituationen bearbeiten,"Nur Grammatik üben; Gesellschaft ausblenden, anhand klarer Kriterien","Nur Tests lösen; Transfer vermeiden, mit Blick auf die Folgen","Einzelwissen sammeln; Zusammenhänge trennen, bei Bedarf im Team",A,"ABU verbindet Sprache, Kommunikation und Gesellschaft in lebensnahen Situationen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,9,"Ethik, Kultur & Diversität",single_choice,easy,21,Welche Aussage passt am besten zu «Kultur»?,"Prägungen erkennen; Perspektiven vergleichen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Traditionen belächeln; Dialog vermeiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Eigenes absolut setzen; Anderes abwerten, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Symbole missdeuten; Kontext meiden, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,"Kultur prägt Verhalten, ist aber vielfältig und veränderbar.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,9,"Ethik, Kultur & Diversität",single_choice,medium,22,Was ist bei «Diskriminierung» fachlich am wichtigsten?,Ausschluss rechtfertigen; Meldung meiden,Benachteiligung erkennen; Zivilcourage zeigen,Wegschauen üben; Betroffene beschuldigen,Sprache verharmlosen; Macht ignorieren,B,Diskriminierung verletzt Gleichbehandlung und braucht klare Reaktion.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,9,"Ethik, Kultur & Diversität",single_choice,medium,23,Welche Vorgehensweise ist im Thema «Konflikte» richtig?,Druck erhöhen; Kompromiss blockieren,Schuld verteilen; Gespräch abbrechen,Interessen klären; Lösungen suchen,Position verhärten; Zuhören meiden,C,"Konflikte werden besser lösbar, wenn Interessen und Bedürfnisse geklärt sind.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,9,"Ethik, Kultur & Diversität",single_choice,hard,24,Welche Handlung zeigt ein gutes Verständnis von «Menschenrechte»?,"Schutz relativieren; Gleichheit schwächen, bei Bedarf im Team","Rechte beliebig machen; Gruppen ausschliessen, im konkreten Fall","Willkür dulden; Freiheit begrenzen, anhand klarer Kriterien","Würde schützen; Rechte respektieren, mit Blick auf die Folgen",D,"Menschenrechte gelten allgemein und schützen Freiheit, Würde und Gleichheit.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,9,"Ethik, Kultur & Diversität",single_choice,medium,25,Welche Entscheidung ist bei «Ethik» sinnvoll?,Werte abwägen; Entscheid begründen,Nur Nutzen zählen; Betroffene ignorieren,Vorurteil folgen; Begründung sparen,Regeln umgehen; Folgen ausblenden,A,"Ethisches Handeln prüft Werte, Folgen und Verantwortung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,9,"Ethik, Kultur & Diversität",single_choice,easy,26,Welche Aussage passt am besten zu «Diversität»?,"Klischees nutzen; Gruppen abwerten, anhand klarer Kriterien",Unterschiede respektieren; Gleichwertigkeit sichern,"Ausgrenzung dulden; Perspektiven meiden, bei Bedarf im Team","Herkunft bewerten; Rechte relativieren, im konkreten Fall",B,Diversität verlangt Respekt und gleiche Würde aller Menschen.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,9,"Ethik, Kultur & Diversität",single_choice,medium,27,Was ist bei «Kultur» fachlich am wichtigsten?,"Eigenes absolut setzen; Anderes abwerten, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Symbole missdeuten; Kontext meiden, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Prägungen erkennen; Perspektiven vergleichen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Traditionen belächeln; Dialog vermeiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,"Kultur prägt Verhalten, ist aber vielfältig und veränderbar.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,9,"Ethik, Kultur & Diversität",single_choice,medium,28,Welche Vorgehensweise ist im Thema «Diskriminierung» richtig?,Wegschauen üben; Betroffene beschuldigen,Sprache verharmlosen; Macht ignorieren,Ausschluss rechtfertigen; Meldung meiden,Benachteiligung erkennen; Zivilcourage zeigen,D,Diskriminierung verletzt Gleichbehandlung und braucht klare Reaktion.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,9,"Ethik, Kultur & Diversität",single_choice,hard,29,Welche Handlung zeigt ein gutes Verständnis von «Konflikte»?,Interessen klären; Lösungen suchen,Position verhärten; Zuhören meiden,Druck erhöhen; Kompromiss blockieren,Schuld verteilen; Gespräch abbrechen,A,"Konflikte werden besser lösbar, wenn Interessen und Bedürfnisse geklärt sind.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,9,"Ethik, Kultur & Diversität",single_choice,medium,30,Welche Entscheidung ist bei «Menschenrechte» sinnvoll?,"Willkür dulden; Freiheit begrenzen, anhand klarer Kriterien","Würde schützen; Rechte respektieren, mit Blick auf die Folgen","Schutz relativieren; Gleichheit schwächen, bei Bedarf im Team","Rechte beliebig machen; Gruppen ausschliessen, im konkreten Fall",B,"Menschenrechte gelten allgemein und schützen Freiheit, Würde und Gleichheit.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,easy,1,Welche Aussage passt am besten zu «Laufbahnplanung»?,"Ziele formulieren; Schritte planen, im konkreten Fall, anhand klarer Kriterien","Zufall abwarten; Chancen meiden, anhand klarer Kriterien, mit Blick auf die Folgen","Stärken ignorieren; Fristen verpassen, mit Blick auf die Folgen, bei Bedarf im Team","Bewerbung verschieben; Feedback abwehren, bei Bedarf im Team, im konkreten Fall",A,"Laufbahnplanung verbindet Ziele, Fähigkeiten und konkrete nächste Schritte.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,2,Was ist bei «Bewerbung» fachlich am wichtigsten?,Standardtext senden; Betrieb ignorieren,Profil zeigen; Unterlagen anpassen,Fehler übersehen; Belege auslassen,Motivation verstecken; Kontakt meiden,B,Gute Bewerbungen passen zum Betrieb und zeigen Eignung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,3,Welche Vorgehensweise ist im Thema «Arbeitsmarkt» richtig?,Veränderung leugnen; Weiterbildung meiden,Netzwerk ignorieren; Stellen raten,Trends beobachten; Kompetenzen entwickeln,Branche ausblenden; Anforderungen meiden,C,Der Arbeitsmarkt verändert sich und verlangt laufende Kompetenzentwicklung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,hard,4,Welche Handlung zeigt ein gutes Verständnis von «Weiterbildung»?,"Alles buchen; Ziel auslassen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Kosten ignorieren; Zeit unterschätzen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Abschluss raten; Transfer meiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Angebote prüfen; Nutzen klären, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",D,"Weiterbildung soll zu Zielen, Voraussetzungen und Ressourcen passen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,5,Welche Entscheidung ist bei «Feedback» sinnvoll?,"Rückmeldung nutzen; Verbesserung ableiten, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Nur Lob hören; Fehler verstecken, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Nachfragen sparen; Lernchance verpassen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Kritik abblocken; Beispiele meiden, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,"Feedback hilft, Leistungen gezielt weiterzuentwickeln.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,easy,6,Welche Aussage passt am besten zu «Lebenslanges Lernen»?,"Wissen einfrieren; Fragen vermeiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Neues aufnehmen; Praxis übertragen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Erfahrung isolieren; Anpassung stoppen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Lernen beenden; Wandel meiden, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",B,Lebenslanges Lernen unterstützt berufliche und persönliche Entwicklung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,7,Was ist bei «Laufbahnplanung» fachlich am wichtigsten?,"Stärken ignorieren; Fristen verpassen, mit Blick auf die Folgen, bei Bedarf im Team","Bewerbung verschieben; Feedback abwehren, bei Bedarf im Team, im konkreten Fall","Ziele formulieren; Schritte planen, im konkreten Fall, anhand klarer Kriterien","Zufall abwarten; Chancen meiden, anhand klarer Kriterien, mit Blick auf die Folgen",C,"Laufbahnplanung verbindet Ziele, Fähigkeiten und konkrete nächste Schritte.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,8,Welche Vorgehensweise ist im Thema «Bewerbung» richtig?,Fehler übersehen; Belege auslassen,Motivation verstecken; Kontakt meiden,Standardtext senden; Betrieb ignorieren,Profil zeigen; Unterlagen anpassen,D,Gute Bewerbungen passen zum Betrieb und zeigen Eignung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,hard,9,Welche Handlung zeigt ein gutes Verständnis von «Arbeitsmarkt»?,Trends beobachten; Kompetenzen entwickeln,Branche ausblenden; Anforderungen meiden,Veränderung leugnen; Weiterbildung meiden,Netzwerk ignorieren; Stellen raten,A,Der Arbeitsmarkt verändert sich und verlangt laufende Kompetenzentwicklung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,10,Welche Entscheidung ist bei «Weiterbildung» sinnvoll?,"Abschluss raten; Transfer meiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Angebote prüfen; Nutzen klären, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Alles buchen; Ziel auslassen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Kosten ignorieren; Zeit unterschätzen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",B,"Weiterbildung soll zu Zielen, Voraussetzungen und Ressourcen passen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,easy,11,Welche Aussage passt am besten zu «Feedback»?,"Nachfragen sparen; Lernchance verpassen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Kritik abblocken; Beispiele meiden, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Rückmeldung nutzen; Verbesserung ableiten, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Nur Lob hören; Fehler verstecken, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,"Feedback hilft, Leistungen gezielt weiterzuentwickeln.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,12,Was ist bei «Lebenslanges Lernen» fachlich am wichtigsten?,"Erfahrung isolieren; Anpassung stoppen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Lernen beenden; Wandel meiden, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Wissen einfrieren; Fragen vermeiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Neues aufnehmen; Praxis übertragen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",D,Lebenslanges Lernen unterstützt berufliche und persönliche Entwicklung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,13,Welche Vorgehensweise ist im Thema «Laufbahnplanung» richtig?,"Ziele formulieren; Schritte planen, im konkreten Fall, anhand klarer Kriterien","Zufall abwarten; Chancen meiden, anhand klarer Kriterien, mit Blick auf die Folgen","Stärken ignorieren; Fristen verpassen, mit Blick auf die Folgen, bei Bedarf im Team","Bewerbung verschieben; Feedback abwehren, bei Bedarf im Team, im konkreten Fall",A,"Laufbahnplanung verbindet Ziele, Fähigkeiten und konkrete nächste Schritte.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,hard,14,Welche Handlung zeigt ein gutes Verständnis von «Bewerbung»?,Standardtext senden; Betrieb ignorieren,Profil zeigen; Unterlagen anpassen,Fehler übersehen; Belege auslassen,Motivation verstecken; Kontakt meiden,B,Gute Bewerbungen passen zum Betrieb und zeigen Eignung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,15,Welche Entscheidung ist bei «Arbeitsmarkt» sinnvoll?,Veränderung leugnen; Weiterbildung meiden,Netzwerk ignorieren; Stellen raten,Trends beobachten; Kompetenzen entwickeln,Branche ausblenden; Anforderungen meiden,C,Der Arbeitsmarkt verändert sich und verlangt laufende Kompetenzentwicklung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,easy,16,Welche Aussage passt am besten zu «Weiterbildung»?,"Alles buchen; Ziel auslassen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Kosten ignorieren; Zeit unterschätzen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Abschluss raten; Transfer meiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Angebote prüfen; Nutzen klären, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",D,"Weiterbildung soll zu Zielen, Voraussetzungen und Ressourcen passen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,17,Was ist bei «Feedback» fachlich am wichtigsten?,"Rückmeldung nutzen; Verbesserung ableiten, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Nur Lob hören; Fehler verstecken, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Nachfragen sparen; Lernchance verpassen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Kritik abblocken; Beispiele meiden, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,"Feedback hilft, Leistungen gezielt weiterzuentwickeln.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,18,Welche Vorgehensweise ist im Thema «Lebenslanges Lernen» richtig?,"Wissen einfrieren; Fragen vermeiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Neues aufnehmen; Praxis übertragen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Erfahrung isolieren; Anpassung stoppen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Lernen beenden; Wandel meiden, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",B,Lebenslanges Lernen unterstützt berufliche und persönliche Entwicklung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,hard,19,Welche Handlung zeigt ein gutes Verständnis von «Laufbahnplanung»?,"Stärken ignorieren; Fristen verpassen, mit Blick auf die Folgen, bei Bedarf im Team","Bewerbung verschieben; Feedback abwehren, bei Bedarf im Team, im konkreten Fall","Ziele formulieren; Schritte planen, im konkreten Fall, anhand klarer Kriterien","Zufall abwarten; Chancen meiden, anhand klarer Kriterien, mit Blick auf die Folgen",C,"Laufbahnplanung verbindet Ziele, Fähigkeiten und konkrete nächste Schritte.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,20,Welche Entscheidung ist bei «Bewerbung» sinnvoll?,Fehler übersehen; Belege auslassen,Motivation verstecken; Kontakt meiden,Standardtext senden; Betrieb ignorieren,Profil zeigen; Unterlagen anpassen,D,Gute Bewerbungen passen zum Betrieb und zeigen Eignung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,easy,21,Welche Aussage passt am besten zu «Arbeitsmarkt»?,Trends beobachten; Kompetenzen entwickeln,Branche ausblenden; Anforderungen meiden,Veränderung leugnen; Weiterbildung meiden,Netzwerk ignorieren; Stellen raten,A,Der Arbeitsmarkt verändert sich und verlangt laufende Kompetenzentwicklung.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,22,Was ist bei «Weiterbildung» fachlich am wichtigsten?,"Abschluss raten; Transfer meiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Angebote prüfen; Nutzen klären, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Alles buchen; Ziel auslassen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Kosten ignorieren; Zeit unterschätzen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",B,"Weiterbildung soll zu Zielen, Voraussetzungen und Ressourcen passen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,10,"Beruf, Laufbahn & lebenslanges Lernen",single_choice,medium,23,Welche Vorgehensweise ist im Thema «Feedback» richtig?,"Nachfragen sparen; Lernchance verpassen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Kritik abblocken; Beispiele meiden, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Rückmeldung nutzen; Verbesserung ableiten, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Nur Lob hören; Fehler verstecken, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,"Feedback hilft, Leistungen gezielt weiterzuentwickeln.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
