course_key,course_name,module_key,module_title,lesson_position,lesson_title,question_type,difficulty,position,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,10,Arbeitssicherheit und Notfall,single_choice,easy,1,Welche Aussage passt am besten zu «PSA»?,PSA vollständig tragen; Zustand prüfen,Helm später holen; Risiko akzeptieren,Warnkleidung weglassen; Sichtbarkeit senken,Schuhe frei wählen; Schutzwirkung mindern,A,"PSA schützt nur, wenn sie vollständig, passend und intakt getragen wird.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,2,Was ist bei «Schichtdicke» fachlich am wichtigsten?,Zu dick einbauen; Verdichtung schwächen,Dicke kontrollieren; Lagen einhalten,Unregelmässig verteilen; Ebenheit stören,Masse schätzen; Qualität riskieren,B,Schichtdicken müssen zur Verdichtung und zum Aufbau passen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,3,Welche Vorgehensweise ist im Thema «Geotextil» richtig?,Falten einbauen; Wirkung mindern,Beschädigung dulden; Trennung schwächen,Funktion beachten; Überlappung sichern,Richtung ignorieren; Filter stören,C,"Geotextilien trennen, filtern oder stabilisieren je nach Vorgabe.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,hard,4,Welche Handlung zeigt ein gutes Verständnis von «Rohplanie»?,Uneben verteilen; Material verschwenden,Gefälle vergessen; Wasser stauen,Kontrolle meiden; Fehler vergrössern,Profil herstellen; Höhe annähern,D,Die Rohplanie bildet die grobe Form für die Feinplanie.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,5,Welche Entscheidung ist bei «Feinplanie» sinnvoll?,"Ebenheit sichern; Sollhöhe treffen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Höhe schätzen; Schichtdicke verfälschen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Lose Stellen dulden; Qualität mindern, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Riefen belassen; Belag stören, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,Die Feinplanie beeinflusst Ebenheit und Dicke der folgenden Schichten.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,easy,6,Welche Aussage passt am besten zu «Verdichtungskontrolle»?,"Zu früh weiterbauen; Setzungen riskieren, anhand klarer Kriterien","Spuren beobachten; Messwerte prüfen, mit Blick auf die Folgen","Gerät falsch wählen; Wirkung verlieren, bei Bedarf im Team","Radeindrücke ignorieren; Schwachstellen lassen, im konkreten Fall",B,Verdichtung wird visuell und bei Bedarf mit Messverfahren geprüft.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,7,Was ist bei «Fundationsmaterial» fachlich am wichtigsten?,"Falsches Material nutzen; Verdichtung stören, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Nässe ignorieren; Frostschaden fördern, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Körnung beachten; Sauberkeit prüfen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Humus beimischen; Tragfähigkeit senken, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",C,"Fundationsschichten brauchen geeignetes, sauberes und verdichtbares Material.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,8,Welche Vorgehensweise ist im Thema «Schichtdicke» richtig?,Unregelmässig verteilen; Ebenheit stören,Masse schätzen; Qualität riskieren,Zu dick einbauen; Verdichtung schwächen,Dicke kontrollieren; Lagen einhalten,D,Schichtdicken müssen zur Verdichtung und zum Aufbau passen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,hard,9,Welche Handlung zeigt ein gutes Verständnis von «Geotextil»?,Funktion beachten; Überlappung sichern,Richtung ignorieren; Filter stören,Falten einbauen; Wirkung mindern,Beschädigung dulden; Trennung schwächen,A,"Geotextilien trennen, filtern oder stabilisieren je nach Vorgabe.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,10,Welche Entscheidung ist bei «Rohplanie» sinnvoll?,Kontrolle meiden; Fehler vergrössern,Profil herstellen; Höhe annähern,Uneben verteilen; Material verschwenden,Gefälle vergessen; Wasser stauen,B,Die Rohplanie bildet die grobe Form für die Feinplanie.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,easy,11,Welche Aussage passt am besten zu «Feinplanie»?,"Lose Stellen dulden; Qualität mindern, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Riefen belassen; Belag stören, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Ebenheit sichern; Sollhöhe treffen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Höhe schätzen; Schichtdicke verfälschen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,Die Feinplanie beeinflusst Ebenheit und Dicke der folgenden Schichten.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,12,Was ist bei «Verdichtungskontrolle» fachlich am wichtigsten?,"Gerät falsch wählen; Wirkung verlieren, bei Bedarf im Team","Radeindrücke ignorieren; Schwachstellen lassen, im konkreten Fall","Zu früh weiterbauen; Setzungen riskieren, anhand klarer Kriterien","Spuren beobachten; Messwerte prüfen, mit Blick auf die Folgen",D,Verdichtung wird visuell und bei Bedarf mit Messverfahren geprüft.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,13,Welche Vorgehensweise ist im Thema «Fundationsmaterial» richtig?,"Körnung beachten; Sauberkeit prüfen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Humus beimischen; Tragfähigkeit senken, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Falsches Material nutzen; Verdichtung stören, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Nässe ignorieren; Frostschaden fördern, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",A,"Fundationsschichten brauchen geeignetes, sauberes und verdichtbares Material.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,hard,14,Welche Handlung zeigt ein gutes Verständnis von «Schichtdicke»?,Zu dick einbauen; Verdichtung schwächen,Dicke kontrollieren; Lagen einhalten,Unregelmässig verteilen; Ebenheit stören,Masse schätzen; Qualität riskieren,B,Schichtdicken müssen zur Verdichtung und zum Aufbau passen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,15,Welche Entscheidung ist bei «Geotextil» sinnvoll?,Falten einbauen; Wirkung mindern,Beschädigung dulden; Trennung schwächen,Funktion beachten; Überlappung sichern,Richtung ignorieren; Filter stören,C,"Geotextilien trennen, filtern oder stabilisieren je nach Vorgabe.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,easy,16,Welche Aussage passt am besten zu «Rohplanie»?,Uneben verteilen; Material verschwenden,Gefälle vergessen; Wasser stauen,Kontrolle meiden; Fehler vergrössern,Profil herstellen; Höhe annähern,D,Die Rohplanie bildet die grobe Form für die Feinplanie.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,17,Was ist bei «Feinplanie» fachlich am wichtigsten?,"Ebenheit sichern; Sollhöhe treffen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Höhe schätzen; Schichtdicke verfälschen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Lose Stellen dulden; Qualität mindern, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Riefen belassen; Belag stören, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,Die Feinplanie beeinflusst Ebenheit und Dicke der folgenden Schichten.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,18,Welche Vorgehensweise ist im Thema «Verdichtungskontrolle» richtig?,"Zu früh weiterbauen; Setzungen riskieren, anhand klarer Kriterien","Spuren beobachten; Messwerte prüfen, mit Blick auf die Folgen","Gerät falsch wählen; Wirkung verlieren, bei Bedarf im Team","Radeindrücke ignorieren; Schwachstellen lassen, im konkreten Fall",B,Verdichtung wird visuell und bei Bedarf mit Messverfahren geprüft.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,hard,19,Welche Handlung zeigt ein gutes Verständnis von «Fundationsmaterial»?,"Falsches Material nutzen; Verdichtung stören, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Nässe ignorieren; Frostschaden fördern, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Körnung beachten; Sauberkeit prüfen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Humus beimischen; Tragfähigkeit senken, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",C,"Fundationsschichten brauchen geeignetes, sauberes und verdichtbares Material.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,20,Welche Entscheidung ist bei «Schichtdicke» sinnvoll?,Unregelmässig verteilen; Ebenheit stören,Masse schätzen; Qualität riskieren,Zu dick einbauen; Verdichtung schwächen,Dicke kontrollieren; Lagen einhalten,D,Schichtdicken müssen zur Verdichtung und zum Aufbau passen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,easy,21,Welche Aussage passt am besten zu «Geotextil»?,Funktion beachten; Überlappung sichern,Richtung ignorieren; Filter stören,Falten einbauen; Wirkung mindern,Beschädigung dulden; Trennung schwächen,A,"Geotextilien trennen, filtern oder stabilisieren je nach Vorgabe.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,22,Was ist bei «Rohplanie» fachlich am wichtigsten?,Kontrolle meiden; Fehler vergrössern,Profil herstellen; Höhe annähern,Uneben verteilen; Material verschwenden,Gefälle vergessen; Wasser stauen,B,Die Rohplanie bildet die grobe Form für die Feinplanie.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,23,Welche Vorgehensweise ist im Thema «Feinplanie» richtig?,"Lose Stellen dulden; Qualität mindern, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Riefen belassen; Belag stören, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Ebenheit sichern; Sollhöhe treffen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Höhe schätzen; Schichtdicke verfälschen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,Die Feinplanie beeinflusst Ebenheit und Dicke der folgenden Schichten.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,hard,24,Welche Handlung zeigt ein gutes Verständnis von «Verdichtungskontrolle»?,"Gerät falsch wählen; Wirkung verlieren, bei Bedarf im Team","Radeindrücke ignorieren; Schwachstellen lassen, im konkreten Fall","Zu früh weiterbauen; Setzungen riskieren, anhand klarer Kriterien","Spuren beobachten; Messwerte prüfen, mit Blick auf die Folgen",D,Verdichtung wird visuell und bei Bedarf mit Messverfahren geprüft.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,25,Welche Entscheidung ist bei «Fundationsmaterial» sinnvoll?,"Körnung beachten; Sauberkeit prüfen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Humus beimischen; Tragfähigkeit senken, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Falsches Material nutzen; Verdichtung stören, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Nässe ignorieren; Frostschaden fördern, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",A,"Fundationsschichten brauchen geeignetes, sauberes und verdichtbares Material.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,easy,26,Welche Aussage passt am besten zu «Schichtdicke»?,Zu dick einbauen; Verdichtung schwächen,Dicke kontrollieren; Lagen einhalten,Unregelmässig verteilen; Ebenheit stören,Masse schätzen; Qualität riskieren,B,Schichtdicken müssen zur Verdichtung und zum Aufbau passen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,27,Was ist bei «Geotextil» fachlich am wichtigsten?,Falten einbauen; Wirkung mindern,Beschädigung dulden; Trennung schwächen,Funktion beachten; Überlappung sichern,Richtung ignorieren; Filter stören,C,"Geotextilien trennen, filtern oder stabilisieren je nach Vorgabe.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,28,Welche Vorgehensweise ist im Thema «Rohplanie» richtig?,Uneben verteilen; Material verschwenden,Gefälle vergessen; Wasser stauen,Kontrolle meiden; Fehler vergrössern,Profil herstellen; Höhe annähern,D,Die Rohplanie bildet die grobe Form für die Feinplanie.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,hard,29,Welche Handlung zeigt ein gutes Verständnis von «Feinplanie»?,"Ebenheit sichern; Sollhöhe treffen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Höhe schätzen; Schichtdicke verfälschen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Lose Stellen dulden; Qualität mindern, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Riefen belassen; Belag stören, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,Die Feinplanie beeinflusst Ebenheit und Dicke der folgenden Schichten.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,130,Fundationen und Planien,single_choice,medium,30,Welche Entscheidung ist bei «Verdichtungskontrolle» sinnvoll?,"Zu früh weiterbauen; Setzungen riskieren, anhand klarer Kriterien","Spuren beobachten; Messwerte prüfen, mit Blick auf die Folgen","Gerät falsch wählen; Wirkung verlieren, bei Bedarf im Team","Radeindrücke ignorieren; Schwachstellen lassen, im konkreten Fall",B,Verdichtung wird visuell und bei Bedarf mit Messverfahren geprüft.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,140,Pflästerung,single_choice,easy,1,Welche Aussage passt am besten zu «Randabschluss»?,"Linie sichern; Rückenstütze ausbilden, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Stein lose setzen; Verschiebung riskieren, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Höhe raten; Anschluss stören, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Beton sparen; Stabilität senken, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,"Randabschlüsse führen, begrenzen und stabilisieren Verkehrsflächen.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,140,Pflästerung,single_choice,medium,2,Was ist bei «Bettung» fachlich am wichtigsten?,"Uneben abziehen; Steine kippen, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Dicke einhalten; Material passend wählen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Zu nass arbeiten; Setzung fördern, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Unterlage mischen; Ebenheit stören, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",B,"Die Bettung bestimmt Lage, Ebenheit und Tragverhalten der Steine.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,140,Pflästerung,single_choice,medium,3,Welche Vorgehensweise ist im Thema «Fugenbild» richtig?,"Fugen schliessen; Bewegung blockieren, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Kreuzfugen häufen; Stabilität mindern, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Abstände gleichmässig halten; Verband beachten, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Muster raten; Optik stören, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,"Fugen und Verband beeinflussen Optik, Stabilität und Entwässerung.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,140,Pflästerung,single_choice,hard,4,Welche Handlung zeigt ein gutes Verständnis von «Gefälle»?,Gegengefälle bauen; Pfützen erzeugen,Richtung vergessen; Anschluss verfehlen,Nur Auge nutzen; Funktion riskieren,Wasser ableiten; Oberfläche prüfen,D,Pflästerungen brauchen ein passendes Gefälle zur Entwässerung.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,140,Pflästerung,single_choice,medium,5,Welche Entscheidung ist bei «Anpasssteine» sinnvoll?,"Schnitt sauber ausführen; Kanten schützen, im konkreten Fall","Lücke füllen; Optik mindern, anhand klarer Kriterien","Fugen verengen; Spannung erzeugen, mit Blick auf die Folgen","Zu kleine Stücke setzen; Bruch riskieren, bei Bedarf im Team",A,"Anpassarbeiten müssen sicher, sauber und dauerhaft ausgeführt werden.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,140,Pflästerung,single_choice,easy,6,Welche Aussage passt am besten zu «Abrütteln»?,"Fugen nicht füllen; Lage verschieben, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Fläche gleichmässig verdichten; Schutzmatte nutzen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Punktuell rütteln; Unebenheit erzeugen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Sofort ohne Schutz rütteln; Kanten beschädigen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",B,Abrütteln schliesst die Fläche und setzt die Steine in die Bettung.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
